"approved_date","region","condition_name","brand_name","model_name","mfdate","mileage","mileage_v2","fuel_type","gearbox","price"
"2019-01-08",3,"used","Ford","Ranger","2006","1","40","Diesel","Manual",265000000
"2019-01-08",12,"used","Kia","CD5","2002","1","15","Petrol","Manual",64000000
"2019-01-08",13,"used","Toyota","Camry","2013","12","58000","Petrol","Auto",800000000
"2019-01-08",12,"used","Toyota","Innova","2012","21","100000","Petrol","Manual",425000000
"2019-01-08",13,"new","Honda","City","2018","1","0","Petrol","Auto",559000000
"2019-01-08",13,"new","Honda","City","2018","1","0","Petrol","Auto",559000000
"2019-01-08",13,"new","Hyundai","Elantra","2018","1","0","Petrol","Auto",734000000
"2019-01-08",12,"new","Ford","Everest","2018","1","0","Diesel","Manual",999000000
"2019-01-08",13,"new","Kia","Morning","2018","1","0","Petrol","Auto",352000000
"2019-01-08",13,"new","Kia","Cerato","2018","1","0","Petrol","Manual",551000000
"2019-01-08",13,"new","Hyundai","Grand i10","2019","1","0","Petrol","Both",160000000
"2019-01-08",13,"used","Hyundai","Grand i10","2017","20","96000","Petrol","Manual",320000000
"2019-01-08",13,"new","Ford","Ranger","2019","1","0","Diesel","Auto",849000000
"2019-01-08",13,"new","Ford","Ranger","2019","1","0","Diesel","Auto",630000000
"2019-01-08",13,"used","Hyundai","Grand i10","2016","13","60000","Petrol","Manual",368000000
"2019-01-08",13,"used","Kia","Sorento","2018","3","14000","Diesel","Auto",958000000
"2019-01-08",9,"used","Kia","Morning","2010","13","60000","Petrol","Auto",220000000
"2019-01-08",13,"new","Chevrolet","Colorado","2018","1","0","Diesel","Manual",651000000
"2019-01-08",3,"used","Kia","K3","2016","7","30000","Petrol","Manual",12345678
"2019-01-08",13,"used","BMW","5 Series","2015","1","37","Petrol","Auto",1395000000
"2019-01-08",12,"used","Hyundai","Tucson","2016","7","30000","Petrol","Auto",915000000
"2019-01-08",13,"new","Toyota","Rush","2018","1","0","Petrol","Auto",668000000
"2019-01-08",13,"new","Toyota","Rush","2018","1","0","Petrol","Auto",668000000
"2019-01-08",13,"used","Toyota","Fortuner","2017","23","120000","Diesel","Manual",1000035000
"2019-01-08",5,"used","Toyota","Camry","2008","16","76000","Petrol","Auto",545000000
"2019-01-08",12,"used","Suzuki","Dòng khác","2017","2","6500","Petrol","Manual",190000000
"2019-01-08",12,"used","Mini","Cooper","2014","9","40000","Petrol","Auto",1080000000
"2019-01-08",2,"used","Hyundai","Getz","2009","1","0","Petrol","Manual",210000000
"2019-01-08",2,"used","Toyota","Innova","2009","19","92000","Petrol","Manual",317000000
"2019-01-08",12,"used","Audi","A4","2011","13","63000","Petrol","Auto",699000000
"2019-01-08",2,"used","Toyota","Vios","2013","11","52500","Petrol","Auto",450000000
"2019-01-08",13,"used","Toyota","Fortuner","2014","14","67000","Diesel","Manual",807000000
"2019-01-08",3,"new","Chevrolet","Colorado","2018","1","0","Diesel","Manual",651000000
"2019-01-08",12,"new","Kia","Morning","2019","1","0","Petrol","Manual",285000000
"2019-01-08",3,"new","Hyundai","Elantra","2018","1","0","Petrol","Auto",559000000
"2019-01-08",12,"used","Toyota","Innova","2012","21","100000","Petrol","Manual",480000000
"2019-01-08",2,"new","Toyota","Vios","2018","1","0","Petrol","Manual",509000000
"2019-01-08",1,"used","Hyundai","Avante","2011","37","600000","Petrol","Manual",340000000
"2019-01-08",12,"used","Kia","Sedona","2018","1","2","Diesel","Auto",1220000000
"2019-01-08",2,"used","Toyota","Hilux","2012","14","68000","Diesel","Manual",480000000
"2019-01-08",9,"used","Kia","Morning","2009","1","110",,"Auto",189000000
"2019-01-08",2,"new","Suzuki","Ciaz","2019","1","0","Petrol","Auto",499000000
"2019-01-08",12,"used","Ford","Fiesta","2014","9","41000","Petrol","Auto",430000000
"2019-01-08",2,"new","Chevrolet","Cruze","2018","1","0","Petrol","Manual",540000000
"2019-01-08",12,"used","Hyundai","Grand Starex","2017","7","31399","Diesel","Manual",856000000
"2019-01-08",2,"used","Ford","Everest","2006","28","170000","Petrol","Manual",280000000
"2019-01-08",8,"used","Ford","Everest","2009","23","120000",,"Manual",420000000
"2019-01-08",12,"used","Hyundai","Grand i10","2015","7","30000","Petrol","Manual",285000000
"2019-01-08",12,"used","Hyundai","Grand Starex","2016","6","25000",,"Auto",830000000
"2019-01-08",10,"used","Toyota","Vios","2009","25","140000","Petrol","Manual",246000000
"2019-01-08",2,"used","Daewoo","Matiz","2008","11","50000","Petrol","Manual",
"2019-01-08",12,"used","Hyundai","Grand i10","2015","34","350000","Petrol","Auto",358000000
"2019-01-08",13,"used","Kia","Sorento","2018","4","15000","Diesel","Auto",958000000
"2019-01-08",12,"used","Chevrolet","Captiva","2017","5","23000","Petrol","Auto",745000000
"2019-01-08",13,"used","Toyota","Land Cruiser","2008","17","80000","Petrol","Auto",2100000000
"2019-01-08",13,"used","Toyota","Yaris","2014","9","40000","Petrol","Auto",535000000
"2019-01-08",9,"used","Mekong","Dòng khác","1996","35","400000",,"Manual",60000000
"2019-01-08",13,"used","Mercedes Benz","C Class","2018","2","8000","Petrol","Auto",1360000000
"2019-01-08",13,"used","Toyota","Innova","2009","17","84000","Petrol","Manual",390000000
"2019-01-08",13,"used","Chevrolet","Captiva","2009","25","145000","Petrol","Auto",425000000
"2019-01-08",12,"used","Toyota","Fortuner","2015","7","30000","Petrol","Auto",799000000
"2019-01-08",13,"new","Toyota","Innova","2012","20","97000","Petrol","Manual",435000000
"2019-01-08",12,"used","Chevrolet","Captiva","2008","4","16000","Petrol","Manual",285000000
"2019-01-08",8,"used","Kia","K2700","2004","20","99999","Diesel","Manual",100000000
"2019-01-08",1,"used","Toyota","Vios","2011","1","10","Petrol","Manual",300000000
"2019-01-08",13,"new","Hyundai","Elantra","2018","1","0","Petrol","Auto",735000000
"2019-01-08",13,"used","Mercedes Benz","C Class","2014","16","77000","Petrol","Auto",940000000
"2019-01-08",12,"new","Mitsubishi","Triton","2019","1","0","Diesel","Auto",731000000
"2019-01-08",12,"used","Kia","Sorento","2015","11","50000","Petrol","Auto",756000000
"2019-01-08",13,"used","Chevrolet","Spark","2015","5","22000","Petrol","Auto",268000000
"2019-01-08",12,"used","Chevrolet","Lacetti","2010","2","9990","Petrol","Manual",218000000
"2019-01-08",2,"used","Hyundai","Getz","2009","18","89000","Petrol","Manual",202000000
"2019-01-08",12,"used","Toyota","Innova","2015","8","36000","Petrol","Manual",538000000
"2019-01-08",12,"used","Kia","Morning","2010","2","9000","Petrol","Auto",245000000
"2019-01-08",12,"used","Daewoo","Lacetti","2011","16","76000","Petrol","Manual",255000000
"2019-01-08",2,"used","Mercedes Benz","Dòng khác","2003","19","90000","Petrol","Auto",140000000
"2019-01-08",13,"used","Kia","Picanto","2013","7","30000","Petrol","Auto",306000000
"2019-01-08",9,"used","Toyota","Zace","2002","1","300","Petrol","Manual",175000000
"2019-01-08",1,"used","Mitsubishi","Grandis","2005","3","14000","Petrol","Auto",298000000
"2019-01-08",1,"used","Honda","Odyssey","1997","3","10000","Petrol","Both",220000000
"2019-01-08",2,"used","Hyundai","Getz","2009","22","110000","Petrol","Manual",199000000
"2019-01-08",13,"used","Kia","Sorento","2016","9","40000","Petrol","Auto",730000000
"2019-01-08",8,"used","Toyota","Corolla Altis","2010","22","111111","Petrol","Auto",540000000
"2019-01-08",9,"used","Chevrolet","Cruze","2012","24","130000","Petrol","Manual",339000000
"2019-01-08",12,"used","Mazda","3","2017","4","15000","Petrol","Auto",670000000
"2019-01-08",12,"used","Kia","Morning","2016","6","25000","Petrol","Auto",375000000
"2019-01-08",13,"used","Toyota","Innova","2008","1","1123","Petrol","Auto",398000000
"2019-01-08",8,"used","Hãng khác","Dòng khác","2013","23",,"Diesel",,240000000
"2019-01-08",12,"used","Toyota","Land Cruiser","2009","15","70000","Petrol","Auto",1650000000
"2019-01-08",12,"used","Kia","Sedona","2016","8","39000","Diesel","Auto",1035000000
"2019-01-08",2,"used","Hyundai","Elantra","2018","2","9000","Petrol","Auto",640000000
"2019-01-08",12,"used","Toyota","Innova","2010","14","65000","Petrol","Manual",423000000
"2019-01-08",5,"used","Kia","Carens","2008","25","143000","Diesel","Manual",295000000
"2019-01-08",12,"new","Peugeot","5008","2019","1","0","Petrol","Auto",1399000000
"2019-01-08",12,"used","Daihatsu","Dòng khác","2000","1","1234","Petrol","Manual",56000000
"2019-01-08",13,"used","Kia","Carnival","2009","31","220000","Petrol","Manual",330000000
"2019-01-08",8,"used","Ford","Escape","2002","17","80000","Petrol","Auto",230000000
"2019-01-08",10,"used","Toyota","Vios","2014","2","6600",,"Auto",490000000
"2019-01-08",4,"used","Kia","Morning","2008","2","9000","Petrol","Manual",999999000
"2019-01-09",13,"used","Toyota","Corolla Altis","1990","37","560000","Petrol","Manual",39000000
"2019-01-09",12,"used","Honda","Civic","2007","17","80000","Petrol","Auto",338000000
"2019-01-09",12,"used","Toyota","Yaris","2012","15","73000","Petrol","Auto",470000000
"2019-01-09",12,"used","Ford","Ranger","2017","11","50000","Diesel","Manual",650000000
"2019-01-09",13,"used","Ford","Fiesta","2013","10","45000","Petrol","Auto",378000000
"2019-01-09",12,"used","Hyundai","Elantra","2017","1","8","Petrol","Auto",630000000
"2019-01-09",7,"used","Kia","Carens","2015","3","11970","Petrol","Manual",420000000
"2019-01-09",8,"used","Kia","Frontier","2007","1","0","Diesel","Manual",167000000
"2019-01-09",2,"used","Hyundai","Getz","2009","17","80000","Petrol","Manual",205000000
"2019-01-09",2,"used","Kia","Morning","2009","17","80000","Petrol","Manual",170000000
"2019-01-09",13,"used","Ford","Everest","2008","1","2200","Diesel","Auto",368000000
"2019-01-09",1,"used","Kia","Morning","2008","1","4343","Petrol","Manual",68000000
"2019-01-09",2,"used","Toyota","Camry","1985","21","100000","Petrol","Manual",40000000
"2019-01-09",13,"used","Mazda","CX 5","2016","11","53000","Petrol","Auto",800000000
"2019-01-09",13,"used","Honda","CR V","2016","5","20000","Petrol","Auto",880000000
"2019-01-09",12,"used","Mitsubishi","Jolie","2001","4","15000","Petrol","Manual",80000000
"2019-01-09",12,"used","Mitsubishi","Grandis","2008","1","0","Petrol","Auto",410000000
"2019-01-09",7,"used","Mazda","3","2016","5","20000","Petrol","Auto",650000000
"2019-01-09",13,"used","Toyota","Innova","2008","22","113000","Petrol","Auto",378000000
"2019-01-09",13,"used","Toyota","Fortuner","2009","14","68000","Diesel","Manual",625000000
"2019-01-09",12,"used","Toyota","Innova","2018","2","6000","Petrol","Auto",935000000
"2019-01-09",13,"used","Lexus","RX","2009","15","70000","Petrol","Auto",1470000000
"2019-01-09",12,"used","Toyota","Camry","2005","3","10000","Petrol","Auto",395000000
"2019-01-09",2,"used","Chevrolet","Aveo","2018","4","18000","Petrol","Manual",385000000
"2019-01-09",13,"new","Toyota","Camry","2018","1","0","Petrol","Auto",1252000000
"2019-01-09",1,"used","Hyundai","Grand i10","2015","10","48000","Petrol","Auto",362000000
"2019-01-09",12,"used","Kia","Morning","2014","9","40000","Petrol","Auto",345000000
"2019-01-09",13,"used","Ford","Focus","2005","19","93000","Petrol","Auto",205000000
"2019-01-09",13,"used","BMW","3 Series","2007","14","65000","Petrol","Auto",390000000
"2019-01-09",13,"used","Ford","Escape","2008","21","100000","Petrol","Auto",260000000
"2019-01-09",13,"new","Mercedes Benz","GLC","2018","1","0","Petrol","Auto",1939000000
"2019-01-09",13,"new","Mercedes Benz","GLC","2018","1","0","Petrol","Auto",2289000000
"2019-01-09",13,"used","Toyota","Innova","2007","1","95","Petrol","Manual",349000000
"2019-01-09",12,"used","Toyota","Innova","2011","18","85000","Petrol","Manual",485000000
"2019-01-09",1,"used","Kia","Rio","2016","1","4500","Petrol","Auto",460000000
"2019-01-09",2,"used","Ford","Everest","2011","21","100000","Petrol","Manual",535000000
"2019-01-08",12,"used","Hyundai","Getz","2009","1","5","Petrol","Manual",188000000
"2019-01-08",13,"used","Mercedes Benz","S Class","2004","17","82000","Petrol","Auto",450000000
"2019-01-08",12,"used","Hyundai","Grand i10","2017","3","12000","Petrol","Manual",380000000
"2019-01-08",3,"new","Toyota","Corolla Altis","2019","1","0","Petrol","Auto",761000000
"2019-01-08",12,"used","Hyundai","Tucson","2016","6","28000","Petrol","Auto",920000000
"2019-01-08",10,"used","Hyundai","Accent","2017","7","32000","Petrol","Auto",445000000
"2019-01-08",12,"new","Ford","Everest","2018","1","0","Diesel","Auto",969000000
"2019-01-08",4,"used","Hyundai","Tucson","2010","17","80390","Petrol","Auto",53200000
"2019-01-08",13,"used","Mini","Cooper","2016","4","18000","Petrol","Auto",1120000000
"2019-01-09",12,"new","Kia","Morning","2018","1","0","Petrol","Manual",299000000
"2019-01-09",12,"used","Kia","Morning","2009","1","3000","Petrol","Manual",139000000
"2019-01-09",7,"used","Hyundai","Avante","2013","1","100","Petrol","Manual",368000000
"2019-01-09",13,"used","Chevrolet","Captiva","2007","16","79000","Petrol","Manual",268000000
"2019-01-09",2,"used","Kia","Morning","2009","17","80000","Petrol","Manual",170000000
"2019-01-09",13,"used","Kia","Carens","2007","16","75000","Petrol","Auto",345000000
"2019-01-09",13,"used","Mazda","2","2018","5","24000","Petrol","Auto",530000000
"2019-01-09",13,"used","Honda","City","2016","9","41000","Petrol","Auto",501000000
"2019-01-09",12,"used","Kia","Morning","2009","3","11000","Petrol","Auto",262000000
"2019-01-09",13,"new","Mitsubishi","Attrage","2018","1","0","Petrol","Manual",405000000
"2019-01-09",2,"used","Chevrolet","Spark","2014","19","90000","Petrol","Manual",145000000
"2019-01-09",12,"used","Kia","Sorento","2013","18","88000","Petrol","Auto",620000000
"2019-01-09",12,"used","Ford","Everest","2009","26","150000","Diesel","Auto",435000000
"2019-01-09",10,"used","Mitsubishi","Pajero","2009","21","100000","Petrol","Manual",60000000
"2019-01-09",13,"used","Mitsubishi","Pajero","2017","11","50000","Petrol","Manual",725000000
"2019-01-09",12,"used","Hyundai","Avante","2013","14","65238","Petrol","Auto",403000000
"2019-01-09",9,"used","Chevrolet","Cruze","2013","15","70000",,"Manual",355000000
"2019-01-09",13,"used","Hyundai","Grand i10","2014","18","87000","Petrol","Manual",260000000
"2019-01-09",13,"new","Chevrolet","Colorado","2019","1","0","Diesel","Auto",624000000
"2019-01-09",12,"used","Toyota","Innova","2014","11","50000","Petrol","Manual",555000000
"2019-01-09",12,"used","Mazda","BT 50","2016","9","40000","Diesel","Manual",650000000
"2019-01-09",13,"new","Mazda","CX 5","2018","1","0","Petrol","Auto",999000000
"2019-01-09",13,"used","Chevrolet","Cruze","2017","37","550000","Petrol","Auto",550000000
"2019-01-09",12,"used","Honda","Civic","2009","22","110000","Petrol","Auto",435000000
"2019-01-09",10,"used","Kia","Morning","2011","13","60000","Petrol","Manual",180000000
"2019-01-09",3,"used","Kia","Cerato","2018","8","38000","Petrol","Manual",5600003000
"2019-01-09",13,"used","Mercedes Benz","S Class","2007","37","650000","Petrol","Auto",800000000
"2019-01-09",13,"used","Mazda","CX 5","2016","7","30000","Petrol","Auto",880000000
"2019-01-09",13,"used","Ford","Escape","2007","1","0","Petrol","Auto",330000000
"2019-01-09",2,"new","Honda","CR V","2018","1","0","Petrol","Auto",983000000
"2019-01-09",2,"new","Hyundai","Kona","2019","1","0","Petrol","Auto",610000000
"2019-01-09",2,"used","Toyota","Vios","2018","7","33000","Petrol","Manual",520000000
"2019-01-09",13,"used","Ford","Everest","2009","18","86000","Diesel","Auto",498000000
"2019-01-09",2,"used","Toyota","Innova","2007","24","137000","Petrol","Manual",345000000
"2019-01-09",13,"used","Honda","CR V","2015","6","26000","Petrol","Auto",895000000
"2019-01-09",13,"used","Kia","Forte","2013","12","58000","Petrol","Manual",354000000
"2019-01-09",13,"used","Mercedes Benz","E Class","2015","6","28500","Petrol","Auto",1420000000
"2019-01-09",13,"used","Mitsubishi","Pajero","2011","17","80000",,"Auto",650000000
"2019-01-09",13,"used","Ford","Ranger","2014","1","79","Diesel","Auto",475000000
"2019-01-09",5,"used","Toyota","Fortuner","2014","18","86000","Diesel","Manual",815000000
"2019-01-09",2,"used","Daewoo","Gentra","2009","25","149000","Petrol","Manual",200000000
"2019-01-09",12,"used","Mercedes Benz","E Class","2018","1","4598","Petrol","Auto",2050000000
"2019-01-09",12,"used","Toyota","Prado","2010","19","92000","Petrol","Auto",1220000000
"2019-01-09",3,"used","Toyota","Fortuner","2013","13","62000","Diesel","Manual",756000000
"2019-01-09",12,"used","Honda","Civic","2008","18","85000","Petrol","Auto",338000000
"2019-01-09",12,"used","Toyota","Vios","2007","21","100000","Petrol","Manual",195000000
"2019-01-09",3,"used","Ford","Ranger","2006","1","42","Diesel","Manual",265000000
"2019-01-09",2,"used","Toyota","Innova","2018",,,,,24000000
"2019-01-09",12,"used","Volkswagen","Touareg","2008","20","95000","Diesel","Auto",800000000
"2019-01-09",2,"used","Toyota","Fortuner","2016","17","80000","Diesel","Manual",867000000
"2019-01-09",2,"used","Hyundai","Getz","2009","13","60000","Petrol","Manual",205000000
"2019-01-09",1,"used","Ford","Focus","2006","21","100000","Petrol","Auto",270000000
"2019-01-09",5,"used","Toyota","Vios","2016","1","200","Petrol","Manual",450000000
"2019-01-09",8,"used","Toyota","Corolla","1999","26","150000","Petrol","Manual",165000000
"2019-01-09",3,"new","Mitsubishi","Outlander","2018","1","0","Petrol","Auto",807500000
"2019-01-09",13,"new","Honda","City","2018","1","0","Petrol","Auto",599000000
"2019-01-09",3,"used","Ford","Transit","2017","7","34000",,"Manual",9999000
"2019-01-09",13,"new","Kia","Cerato","2019","1","0","Petrol","Auto",635000000
"2019-01-09",12,"used","Toyota","Innova","2018","2","6000","Petrol","Auto",935000000
"2019-01-09",2,"new","Toyota","Innova","2019","1","0","Petrol","Manual",746000000
"2019-01-09",2,"used","Mitsubishi","Jolie","2003","26","150000","Petrol","Manual",168000000
"2019-01-09",9,"used","Mitsubishi","Mirage","2015","3","10000","Petrol","Manual",270000000
"2019-01-09",3,"new","Ford","Ranger","2018","1","0","Diesel","Auto",630000000
